% Model:              nanorod_3d_placa.mph
% Version:            COMSOL 5.2.0.166
% Date:               Oct 3 2019, 14:35
% Dimension:          3
% Nodes:              484
% Expressions:        3
% Description:        Arrow volume
% X                       Y                        Z                        VectorX                  VectorY                  VectorZ
8.00000000000001E-5       -1.600008889186661E-4    7.561141187522997E-4     0                        -2.532872890043278E-4    -1.851773451923606E-4
-1.600000000000001E-4     -8.000044445933305E-5    7.561141187522997E-4     0                        -2.68494810243557E-4     -1.260944745206883E-4
-7.999999999999999E-5     -8.000044445933305E-5    7.561141187522997E-4     0                        -2.691398655217717E-4    -1.2529769347571754E-4
0                         -8.000044445933305E-5    7.561141187522997E-4     0                        -2.694256429260596E-4    -1.250981901855299E-4
8.00000000000001E-5       -8.000044445933305E-5    7.561141187522997E-4     0                        -2.6913996161041364E-4   -1.2527921086585842E-4
1.600000000000001E-4      -8.000044445933305E-5    7.561141187522997E-4     0                        -2.6848146481971515E-4   -1.260856520214708E-4
-1.600000000000001E-4     0                        7.561141187522997E-4     0                        -2.883207096053965E-4    -7.037978575885288E-5
-7.999999999999999E-5     0                        7.561141187522997E-4     0                        -2.8840489641985965E-4   -7.019863077159137E-5
0                         0                        7.561141187522997E-4     0                        -2.8836703071174764E-4   -7.013463397921631E-5
8.00000000000001E-5       0                        7.561141187522997E-4     0                        -2.883949623089006E-4    -7.022876154298211E-5
1.600000000000001E-4      0                        7.561141187522997E-4     0                        -2.883555354110189E-4    -7.038293235242318E-5
-1.600000000000001E-4     8.000044445933315E-5     7.561141187522997E-4     0                        -3.1149287915494884E-4   -1.7909121687056245E-5
-7.999999999999999E-5     8.000044445933315E-5     7.561141187522997E-4     0                        -3.1095354208661826E-4   -1.8258029219506863E-5
0                         8.000044445933315E-5     7.561141187522997E-4     0                        -3.109146955230631E-4    -1.826608369088517E-5
8.00000000000001E-5       8.000044445933315E-5     7.561141187522997E-4     0                        -3.1099526885240605E-4   -1.8287891665798675E-5
1.600000000000001E-4      8.000044445933315E-5     7.561141187522997E-4     0                        -3.114222749225842E-4    -1.7922171898608143E-5
-7.999999999999999E-5     1.600008889186662E-4     7.561141187522997E-4     0                        -3.37156718609423E-4     3.159269230202619E-5
0                         1.600008889186662E-4     7.561141187522997E-4     0                        -3.367972151386403E-4    3.140814562736999E-5
8.00000000000001E-5       1.600008889186662E-4     7.561141187522997E-4     0                        -3.371291561412213E-4    3.1666728640847174E-5
-7.999999999999999E-5     -1.600008889186661E-4    8.218631725568475E-4     0                        -2.946314837465724E-4    -2.1027566002680668E-4
0                         -1.600008889186661E-4    8.218631725568475E-4     0                        -2.9517618212994163E-4   -2.09869342263368E-4
8.00000000000001E-5       -1.600008889186661E-4    8.218631725568475E-4     0                        -2.946769645032863E-4    -2.1028025516053793E-4
-1.600000000000001E-4     -8.000044445933305E-5    8.218631725568475E-4     0                        -3.1331074415718614E-4   -1.4872876968126993E-4
-7.999999999999999E-5     -8.000044445933305E-5    8.218631725568475E-4     0                        -3.140713696315105E-4    -1.4803647523924817E-4
0                         -8.000044445933305E-5    8.218631725568475E-4     0                        -3.1422856112605063E-4   -1.4770263096790533E-4
8.00000000000001E-5       -8.000044445933305E-5    8.218631725568475E-4     0                        -3.140604519869827E-4    -1.4801573189264912E-4
1.600000000000001E-4      -8.000044445933305E-5    8.218631725568475E-4     0                        -3.1337628361945814E-4   -1.486839728471063E-4
-1.600000000000001E-4     0                        8.218631725568475E-4     0                        -3.35879000590672E-4     -9.023746617566384E-5
-7.999999999999999E-5     0                        8.218631725568475E-4     0                        -3.359070557113809E-4    -9.009575735084931E-5
0                         0                        8.218631725568475E-4     0                        -3.36014710010081E-4     -9.004840340294583E-5
8.00000000000001E-5       0                        8.218631725568475E-4     0                        -3.359195033092123E-4    -9.008415328956038E-5
1.600000000000001E-4      0                        8.218631725568475E-4     0                        -3.358702917262627E-4    -9.025003599508907E-5
-1.600000000000001E-4     8.000044445933315E-5     8.218631725568475E-4     0                        -3.6131638073008606E-4   -3.491905060476455E-5
-7.999999999999999E-5     8.000044445933315E-5     8.218631725568475E-4     0                        -3.608563849617994E-4    -3.529222950116847E-5
0                         8.000044445933315E-5     8.218631725568475E-4     0                        -3.6071924759566425E-4   -3.532989394030138E-5
8.00000000000001E-5       8.000044445933315E-5     8.218631725568475E-4     0                        -3.608446308666084E-4    -3.5276121404538995E-5
1.600000000000001E-4      8.000044445933315E-5     8.218631725568475E-4     0                        -3.612975212449195E-4    -3.494579562803792E-5
-7.999999999999999E-5     1.600008889186662E-4     8.218631725568475E-4     0                        -3.88957773929729E-4     1.758965920020701E-5
0                         1.600008889186662E-4     8.218631725568475E-4     0                        -3.8868967890502796E-4   1.7414989042496404E-5
8.00000000000001E-5       1.600008889186662E-4     8.218631725568475E-4     0                        -3.889681767105898E-4    1.7583616164379472E-5
-7.999999999999999E-5     -1.600008889186661E-4    8.876122263613954E-4     0                        -3.3859024051356745E-4   -2.3696643954885307E-4
0                         -1.600008889186661E-4    8.876122263613954E-4     0                        -3.3901446004078845E-4   -2.3654283244496294E-4
8.00000000000001E-5       -1.600008889186661E-4    8.876122263613954E-4     0                        -3.3852210589310625E-4   -2.3703268273166109E-4
-1.600000000000001E-4     -8.000044445933305E-5    8.876122263613954E-4     0                        -3.602853754318935E-4    -1.7329992074185296E-4
-7.999999999999999E-5     -8.000044445933305E-5    8.876122263613954E-4     0                        -3.6099215737959024E-4   -1.7257584986934767E-4
0                         -8.000044445933305E-5    8.876122263613954E-4     0                        -3.6130512930830313E-4   -1.7233089390056915E-4
8.00000000000001E-5       -8.000044445933305E-5    8.876122263613954E-4     0                        -3.6098874794910453E-4   -1.7254977357822297E-4
1.600000000000001E-4      -8.000044445933305E-5    8.876122263613954E-4     0                        -3.602828264467539E-4    -1.7325069294644215E-4
-1.600000000000001E-4     0                        8.876122263613954E-4     0                        -3.854037049372808E-4    -1.1243088555272205E-4
-7.999999999999999E-5     0                        8.876122263613954E-4     0                        -3.8550433965742594E-4   -1.1239217529688984E-4
0                         0                        8.876122263613954E-4     0                        -3.855170725200809E-4    -1.122785169251152E-4
8.00000000000001E-5       0                        8.876122263613954E-4     0                        -3.855036978686101E-4    -1.1236887379904078E-4
1.600000000000001E-4      0                        8.876122263613954E-4     0                        -3.854155297894642E-4    -1.1244002010260305E-4
-1.600000000000001E-4     8.000044445933315E-5     8.876122263613954E-4     0                        -4.1310336843495405E-4   -5.461394716286436E-5
-7.999999999999999E-5     8.000044445933315E-5     8.876122263613954E-4     0                        -4.1257472533618014E-4   -5.495503923536674E-5
0                         8.000044445933315E-5     8.876122263613954E-4     0                        -4.1243668738969114E-4   -5.5045215616362735E-5
8.00000000000001E-5       8.000044445933315E-5     8.876122263613954E-4     0                        -4.125745748834192E-4    -5.497705790282797E-5
1.600000000000001E-4      8.000044445933315E-5     8.876122263613954E-4     0                        -4.130852997136325E-4    -5.4619378692072404E-5
-7.999999999999999E-5     1.600008889186662E-4     8.876122263613954E-4     0                        -4.4260703016660497E-4   5.56118928083083E-7
0                         1.600008889186662E-4     8.876122263613954E-4     0                        -4.423046661060688E-4    3.160064379007903E-7
8.00000000000001E-5       1.600008889186662E-4     8.876122263613954E-4     0                        -4.426212223441905E-4    5.779351653901319E-7
-7.999999999999999E-5     -1.600008889186661E-4    9.533612801659431E-4     0                        -3.8438493879402254E-4   -2.650598097810586E-4
0                         -1.600008889186661E-4    9.533612801659431E-4     0                        -3.8497270955450963E-4   -2.64633703111843E-4
8.00000000000001E-5       -1.600008889186661E-4    9.533612801659431E-4     0                        -3.8442586106621744E-4   -2.650091909932296E-4
-1.600000000000001E-4     -8.000044445933305E-5    9.533612801659431E-4     0                        -4.090869977219022E-4    -1.9961885895057805E-4
-7.999999999999999E-5     -8.000044445933305E-5    9.533612801659431E-4     0                        -4.0986194548257035E-4   -1.9898688401943492E-4
0                         -8.000044445933305E-5    9.533612801659431E-4     0                        -4.101274234028905E-4    -1.987646479159397E-4
8.00000000000001E-5       -8.000044445933305E-5    9.533612801659431E-4     0                        -4.0985417122851305E-4   -1.9899930481967771E-4
1.600000000000001E-4      -8.000044445933305E-5    9.533612801659431E-4     0                        -4.090753395598308E-4    -1.9963843832334336E-4
-1.600000000000001E-4     0                        9.533612801659431E-4     0                        -4.3667954497080816E-4   -1.3689452082679503E-4
-7.999999999999999E-5     0                        9.533612801659431E-4     0                        -4.367467791831898E-4    -1.3680962738040606E-4
0                         0                        9.533612801659431E-4     0                        -4.367971605715005E-4    -1.3675645010307973E-4
8.00000000000001E-5       0                        9.533612801659431E-4     0                        -4.367109927233562E-4    -1.367753090408433E-4
1.600000000000001E-4      0                        9.533612801659431E-4     0                        -4.366898171237188E-4    -1.3687385583392072E-4
-1.600000000000001E-4     8.000044445933315E-5     9.533612801659431E-4     0                        -4.664463035627023E-4    -7.679518190087483E-5
-7.999999999999999E-5     8.000044445933315E-5     9.533612801659431E-4     0                        -4.658256759158228E-4    -7.717912784501015E-5
0                         8.000044445933315E-5     9.533612801659431E-4     0                        -4.6565751989841774E-4   -7.722983141691585E-5
8.00000000000001E-5       8.000044445933315E-5     9.533612801659431E-4     0                        -4.658301093971637E-4    -7.716850329014517E-5
1.600000000000001E-4      8.000044445933315E-5     9.533612801659431E-4     0                        -4.664296007893172E-4    -7.680423317976612E-5
-7.999999999999999E-5     1.600008889186662E-4     9.533612801659431E-4     0                        -4.977091909699481E-4    -1.92621001457036E-5
0                         1.600008889186662E-4     9.533612801659431E-4     0                        -4.972781358403619E-4    -1.9499092040579386E-5
8.00000000000001E-5       1.600008889186662E-4     9.533612801659431E-4     0                        -4.976582021181727E-4    -1.9251566310333615E-5
-7.999999999999999E-5     -1.600008889186661E-4    0.001019110333970491     0                        -4.323271516718801E-4    -2.943582445066345E-4
0                         -1.600008889186661E-4    0.001019110333970491     0                        -4.3279311757342745E-4   -2.9399393722198485E-4
8.00000000000001E-5       -1.600008889186661E-4    0.001019110333970491     0                        -4.322401834421426E-4    -2.9437225281715316E-4
-1.600000000000001E-4     -8.000044445933305E-5    0.001019110333970491     0                        -4.5957029520440825E-4   -2.2769666943885705E-4
-7.999999999999999E-5     -8.000044445933305E-5    0.001019110333970491     0                        -4.603733996397036E-4    -2.2709117095405342E-4
0                         -8.000044445933305E-5    0.001019110333970491     0                        -4.6061461817654E-4      -2.2691460141463255E-4
8.00000000000001E-5       -8.000044445933305E-5    0.001019110333970491     0                        -4.6036200289077824E-4   -2.2707293382017216E-4
1.600000000000001E-4      -8.000044445933305E-5    0.001019110333970491     0                        -4.5958083346516344E-4   -2.276758164712088E-4
-1.600000000000001E-4     0                        0.001019110333970491     0                        -4.893779721737154E-4    -1.632497660098232E-4
-7.999999999999999E-5     0                        0.001019110333970491     0                        -4.894125405955763E-4    -1.632094055266811E-4
0                         0                        0.001019110333970491     0                        -4.894506670531074E-4    -1.6315844884281025E-4
8.00000000000001E-5       0                        0.001019110333970491     0                        -4.89430924627255E-4     -1.6320457334030906E-4
1.600000000000001E-4      0                        0.001019110333970491     0                        -4.893928298717646E-4    -1.6327705400435343E-4
-1.600000000000001E-4     8.000044445933315E-5     0.001019110333970491     0                        -5.209359173014994E-4    -1.0126785598989824E-4
-7.999999999999999E-5     8.000044445933315E-5     0.001019110333970491     0                        -5.203366626870065E-4    -1.0168482750245607E-4
0                         8.000044445933315E-5     0.001019110333970491     0                        -5.201467160480591E-4    -1.0176771138290543E-4
8.00000000000001E-5       8.000044445933315E-5     0.001019110333970491     0                        -5.20333209465733E-4     -1.0166926898812766E-4
1.600000000000001E-4      8.000044445933315E-5     0.001019110333970491     0                        -5.209568248729899E-4    -1.0131115956603595E-4
-7.999999999999999E-5     1.600008889186662E-4     0.001019110333970491     0                        -5.536685692842346E-4    -4.168608271144337E-5
0                         1.600008889186662E-4     0.001019110333970491     0                        -5.532951360069694E-4    -4.184617346210029E-5
8.00000000000001E-5       1.600008889186662E-4     0.001019110333970491     0                        -5.537225525171533E-4    -4.164225379490687E-5
-7.999999999999999E-5     -1.600008889186661E-4    0.001084859387775039     0                        -4.8181695324742054E-4   -3.247224801328607E-4
0                         -1.600008889186661E-4    0.001084859387775039     0                        -4.8240710701860726E-4   -3.244365748736217E-4
8.00000000000001E-5       -1.600008889186661E-4    0.001084859387775039     0                        -4.818218834457701E-4    -3.2475585401098354E-4
-1.600000000000001E-4     -8.000044445933305E-5    0.001084859387775039     0                        -5.114737251662685E-4    -2.5708323749312913E-4
-7.999999999999999E-5     -8.000044445933305E-5    0.001084859387775039     0                        -5.123056836594753E-4    -2.565605535521853E-4
0                         -8.000044445933305E-5    0.001084859387775039     0                        -5.12562768722715E-4     -2.564178488074923E-4
8.00000000000001E-5       -8.000044445933305E-5    0.001084859387775039     0                        -5.122989418284549E-4    -2.5659835415757054E-4
1.600000000000001E-4      -8.000044445933305E-5    0.001084859387775039     0                        -5.114540227176915E-4    -2.570809597680434E-4
-1.600000000000001E-4     0                        0.001084859387775039     0                        -5.432146787739554E-4    -1.9144993622217122E-4
-7.999999999999999E-5     0                        0.001084859387775039     0                        -5.432189550802972E-4    -1.913815037537593E-4
0                         0                        0.001084859387775039     0                        -5.432729007014097E-4    -1.9138905577366415E-4
8.00000000000001E-5       0                        0.001084859387775039     0                        -5.432565731185607E-4    -1.9141345556219951E-4
1.600000000000001E-4      0                        0.001084859387775039     0                        -5.432526968048147E-4    -1.9142004777389403E-4
-1.600000000000001E-4     8.000044445933315E-5     0.001084859387775039     0                        -5.764309180382151E-4    -1.278303206400585E-4
-7.999999999999999E-5     8.000044445933315E-5     0.001084859387775039     0                        -5.75738075159103E-4     -1.2821993766152267E-4
0                         8.000044445933315E-5     0.001084859387775039     0                        -5.755066662586418E-4    -1.283078770483181E-4
8.00000000000001E-5       8.000044445933315E-5     0.001084859387775039     0                        -5.757422621651821E-4    -1.2822703994592484E-4
1.600000000000001E-4      8.000044445933315E-5     0.001084859387775039     0                        -5.764186724842727E-4    -1.2784983675253204E-4
-7.999999999999999E-5     1.600008889186662E-4     0.001084859387775039     0                        -6.104841405017698E-4    -6.629856125561053E-5
0                         1.600008889186662E-4     0.001084859387775039     0                        -6.099784517898804E-4    -6.651611870383447E-5
8.00000000000001E-5       1.600008889186662E-4     0.001084859387775039     0                        -6.10441084465394E-4     -6.62699255674867E-5
-7.999999999999999E-5     -1.600008889186661E-4    0.0011506084415795867    0                        -5.329076418157409E-4    -3.5592524979760203E-4
0                         -1.600008889186661E-4    0.0011506084415795867    0                        -5.334883831764139E-4    -3.557173151640921E-4
8.00000000000001E-5       -1.600008889186661E-4    0.0011506084415795867    0                        -5.329196759798006E-4    -3.5595672531632885E-4
-1.600000000000001E-4     -8.000044445933305E-5    0.0011506084415795867    0                        -5.646058457603474E-4    -2.877580636361484E-4
-7.999999999999999E-5     -8.000044445933305E-5    0.0011506084415795867    0                        -5.654144758107618E-4    -2.872607517611149E-4
0                         -8.000044445933305E-5    0.0011506084415795867    0                        -5.656726817126883E-4    -2.8718258265863757E-4
8.00000000000001E-5       -8.000044445933305E-5    0.0011506084415795867    0                        -5.654115024207342E-4    -2.872526880573512E-4
1.600000000000001E-4      -8.000044445933305E-5    0.0011506084415795867    0                        -5.645984865332389E-4    -2.877309242319384E-4
-1.600000000000001E-4     0                        0.0011506084415795867    0                        -5.980285245859876E-4    -2.2109904325966922E-4
-7.999999999999999E-5     0                        0.0011506084415795867    0                        -5.980348234586501E-4    -2.2110250299119073E-4
0                         0                        0.0011506084415795867    0                        -5.980648737926353E-4    -2.2114666742273863E-4
8.00000000000001E-5       0                        0.0011506084415795867    0                        -5.980332180747034E-4    -2.2108478680593174E-4
1.600000000000001E-4      0                        0.0011506084415795867    0                        -5.980580293391228E-4    -2.2107656213683365E-4
-1.600000000000001E-4     8.000044445933315E-5     0.0011506084415795867    0                        -6.326019059889713E-4    -1.5616779055534495E-4
-7.999999999999999E-5     8.000044445933315E-5     0.0011506084415795867    0                        -6.318296611910738E-4    -1.5655251153174195E-4
0                         8.000044445933315E-5     0.0011506084415795867    0                        -6.315148339043369E-4    -1.566910802343936E-4
8.00000000000001E-5       8.000044445933315E-5     0.0011506084415795867    0                        -6.317898328420114E-4    -1.5655537931180094E-4
1.600000000000001E-4      8.000044445933315E-5     0.0011506084415795867    0                        -6.325855481105996E-4    -1.5618110826120445E-4
-7.999999999999999E-5     1.600008889186662E-4     0.0011506084415795867    0                        -6.676330147128519E-4    -9.297982673069519E-5
0                         1.600008889186662E-4     0.0011506084415795867    0                        -6.670951535963325E-4    -9.318448477296768E-5
8.00000000000001E-5       1.600008889186662E-4     0.0011506084415795867    0                        -6.676395881643508E-4    -9.300804503637867E-5
-7.999999999999999E-5     -1.600008889186661E-4    0.0012163574953841345    0                        -5.853947566521311E-4    -3.878740081401803E-4
0                         -1.600008889186661E-4    0.0012163574953841345    0                        -5.859861916442374E-4    -3.876838226703897E-4
8.00000000000001E-5       -1.600008889186661E-4    0.0012163574953841345    0                        -5.85396362491125E-4     -3.8783672411704586E-4
-1.600000000000001E-4     -8.000044445933305E-5    0.0012163574953841345    0                        -6.18755011342959E-4     -3.192580809035381E-4
-7.999999999999999E-5     -8.000044445933305E-5    0.0012163574953841345    0                        -6.196050390792551E-4    -3.188958339136448E-4
0                         -8.000044445933305E-5    0.0012163574953841345    0                        -6.197757895420109E-4    -3.188994639290543E-4
8.00000000000001E-5       -8.000044445933305E-5    0.0012163574953841345    0                        -6.195567407606256E-4    -3.189449775112405E-4
1.600000000000001E-4      -8.000044445933305E-5    0.0012163574953841345    0                        -6.187587832881108E-4    -3.192875354285072E-4
-1.600000000000001E-4     0                        0.0012163574953841345    0                        -6.535624643250211E-4    -2.5198407699494874E-4
-7.999999999999999E-5     0                        0.0012163574953841345    0                        -6.534607329596497E-4    -2.520332001511752E-4
0                         0                        0.0012163574953841345    0                        -6.53395531471615E-4     -2.5205754045379346E-4
8.00000000000001E-5       0                        0.0012163574953841345    0                        -6.535087606893579E-4    -2.5197885707852423E-4
1.600000000000001E-4      0                        0.0012163574953841345    0                        -6.535796292904142E-4    -2.519479331581816E-4
-1.600000000000001E-4     8.000044445933315E-5     0.0012163574953841345    0                        -6.891965961321942E-4    -1.8598059585600338E-4
-7.999999999999999E-5     8.000044445933315E-5     0.0012163574953841345    0                        -6.883637081672844E-4    -1.863666970940946E-4
0                         8.000044445933315E-5     0.0012163574953841345    0                        -6.879817193608704E-4    -1.8651419246764334E-4
8.00000000000001E-5       8.000044445933315E-5     0.0012163574953841345    0                        -6.883100510368677E-4    -1.864130449293827E-4
1.600000000000001E-4      8.000044445933315E-5     0.0012163574953841345    0                        -6.891653857087433E-4    -1.8595617018067777E-4
-7.999999999999999E-5     1.600008889186662E-4     0.0012163574953841345    0                        -7.250268277442213E-4    -1.2137559350510298E-4
0                         1.600008889186662E-4     0.0012163574953841345    0                        -7.243163278222459E-4    -1.215670507356495E-4
8.00000000000001E-5       1.600008889186662E-4     0.0012163574953841345    0                        -7.249757524245606E-4    -1.2136788989317933E-4
-7.999999999999999E-5     -1.600008889186661E-4    0.0012821065491886822    0                        -6.39065537169415E-4     -4.2008675276602916E-4
0                         -1.600008889186661E-4    0.0012821065491886822    0                        -6.396495179785592E-4    -4.2003765214318803E-4
8.00000000000001E-5       -1.600008889186661E-4    0.0012821065491886822    0                        -6.391109003522615E-4    -4.20055077518087E-4
-1.600000000000001E-4     -8.000044445933305E-5    0.0012821065491886822    0                        -6.737761625793564E-4    -3.514153324674575E-4
-7.999999999999999E-5     -8.000044445933305E-5    0.0012821065491886822    0                        -6.745554736259539E-4    -3.511781111324593E-4
0                         -8.000044445933305E-5    0.0012821065491886822    0                        -6.747519351958822E-4    -3.5125993907017663E-4
8.00000000000001E-5       -8.000044445933305E-5    0.0012821065491886822    0                        -6.745228198403067E-4    -3.511750586357975E-4
1.600000000000001E-4      -8.000044445933305E-5    0.0012821065491886822    0                        -6.737874715811978E-4    -3.514115852561449E-4
-1.600000000000001E-4     0                        0.0012821065491886822    0                        -7.096362091745466E-4    -2.8374315792051156E-4
-7.999999999999999E-5     0                        0.0012821065491886822    0                        -7.094943828928016E-4    -2.839374558599111E-4
0                         0                        0.0012821065491886822    0                        -7.09411765365217E-4     -2.841143727246368E-4
8.00000000000001E-5       0                        0.0012821065491886822    0                        -7.095285368206334E-4    -2.8386840241449235E-4
1.600000000000001E-4      0                        0.0012821065491886822    0                        -7.096345757397715E-4    -2.837443588785051E-4
-1.600000000000001E-4     8.000044445933315E-5     0.0012821065491886822    0                        -7.460174775896449E-4    -2.1695784751622982E-4
-7.999999999999999E-5     8.000044445933315E-5     0.0012821065491886822    0                        -7.451165009561591E-4    -2.1740712341274254E-4
0                         8.000044445933315E-5     0.0012821065491886822    0                        -7.445810452959822E-4    -2.1759736766497335E-4
8.00000000000001E-5       8.000044445933315E-5     0.0012821065491886822    0                        -7.450353264438984E-4    -2.174208991339317E-4
1.600000000000001E-4      8.000044445933315E-5     0.0012821065491886822    0                        -7.460594631542566E-4    -2.1695988741046875E-4
-7.999999999999999E-5     1.600008889186662E-4     0.0012821065491886822    0                        -7.82311490476412E-4     -1.51155393447092E-4
0                         1.600008889186662E-4     0.0012821065491886822    0                        -7.814563425958296E-4    -1.513971552784078E-4
8.00000000000001E-5       1.600008889186662E-4     0.0012821065491886822    0                        -7.823236554800458E-4    -1.5122086572315585E-4
-7.999999999999999E-5     -1.600008889186661E-4    0.0013478556029932302    0                        -6.937158999052798E-4    -4.523751722475049E-4
0                         -1.600008889186661E-4    0.0013478556029932302    0                        -6.943153250824651E-4    -4.5242057895821024E-4
8.00000000000001E-5       -1.600008889186661E-4    0.0013478556029932302    0                        -6.937302186704925E-4    -4.5236057303770053E-4
-1.600000000000001E-4     -8.000044445933305E-5    0.0013478556029932302    0                        -7.294787263189363E-4    -3.838146828779017E-4
-7.999999999999999E-5     -8.000044445933305E-5    0.0013478556029932302    0                        -7.301916540019586E-4    -3.8374945662917855E-4
0                         -8.000044445933305E-5    0.0013478556029932302    0                        -7.304097382154044E-4    -3.8396165016117104E-4
8.00000000000001E-5       -8.000044445933305E-5    0.0013478556029932302    0                        -7.301560422317646E-4    -3.8371743118795405E-4
1.600000000000001E-4      -8.000044445933305E-5    0.0013478556029932302    0                        -7.2945793997895E-4      -3.8382797911484454E-4
-1.600000000000001E-4     0                        0.0013478556029932302    0                        -7.660191447406341E-4    -3.16012860794338E-4
-7.999999999999999E-5     0                        0.0013478556029932302    0                        -7.659099290912644E-4    -3.1637241154318694E-4
0                         0                        0.0013478556029932302    0                        -7.658113962568116E-4    -3.1671001877150306E-4
8.00000000000001E-5       0                        0.0013478556029932302    0                        -7.659452453584961E-4    -3.16272317871792E-4
1.600000000000001E-4      0                        0.0013478556029932302    0                        -7.660520237389338E-4    -3.160138443236989E-4
-1.600000000000001E-4     8.000044445933315E-5     0.0013478556029932302    0                        -8.029714642674942E-4    -2.487474661193141E-4
-7.999999999999999E-5     8.000044445933315E-5     0.0013478556029932302    0                        -8.019947197213631E-4    -2.494252269503804E-4
0                         8.000044445933315E-5     0.0013478556029932302    0                        -8.013178827256437E-4    -2.50038246168808E-4
8.00000000000001E-5       8.000044445933315E-5     0.0013478556029932302    0                        -8.019705499038827E-4    -2.4945781993660827E-4
1.600000000000001E-4      8.000044445933315E-5     0.0013478556029932302    0                        -8.02930858466962E-4     -2.487619277125913E-4
-7.999999999999999E-5     1.600008889186662E-4     0.0013478556029932302    0                        -8.395183435058122E-4    -1.8222476915321343E-4
0                         1.600008889186662E-4     0.0013478556029932302    0                        -8.381956244571878E-4    -1.8240207014111234E-4
8.00000000000001E-5       1.600008889186662E-4     0.0013478556029932302    0                        -8.395222686022303E-4    -1.8221369438274417E-4
-7.999999999999999E-5     -1.600008889186661E-4    0.001413604656797778     0                        -7.491605800623194E-4    -4.844807016064026E-4
0                         -1.600008889186661E-4    0.001413604656797778     0                        -7.497568698664914E-4    -4.846618877176401E-4
8.00000000000001E-5       -1.600008889186661E-4    0.001413604656797778     0                        -7.491406560646903E-4    -4.844557372057077E-4
-1.600000000000001E-4     -8.000044445933305E-5    0.001413604656797778     0                        -7.855250493035789E-4    -4.160971731602394E-4
-7.999999999999999E-5     -8.000044445933305E-5    0.001413604656797778     0                        -7.862576304231334E-4    -4.1622734913384225E-4
0                         -8.000044445933305E-5    0.001413604656797778     0                        -7.865652416849501E-4    -4.165637554489189E-4
8.00000000000001E-5       -8.000044445933305E-5    0.001413604656797778     0                        -7.862626946570105E-4    -4.1621289632131985E-4
1.600000000000001E-4      -8.000044445933305E-5    0.001413604656797778     0                        -7.855134223089133E-4    -4.1610305584048753E-4
-1.600000000000001E-4     0                        0.001413604656797778     0                        -8.226092302769467E-4    -3.483639003698218E-4
-7.999999999999999E-5     0                        0.001413604656797778     0                        -8.226800482424112E-4    -3.4890784551764193E-4
0                         0                        0.001413604656797778     0                        -8.227353306763263E-4    -3.4958876448193177E-4
8.00000000000001E-5       0                        0.001413604656797778     0                        -8.226544871426494E-4    -3.489356375949503E-4
1.600000000000001E-4      0                        0.001413604656797778     0                        -8.226032908191161E-4    -3.48355917303233E-4
-1.600000000000001E-4     8.000044445933315E-5     0.001413604656797778     0                        -8.598273136052942E-4    -2.809036085929748E-4
-7.999999999999999E-5     8.000044445933315E-5     0.001413604656797778     0                        -8.590122483910333E-4    -2.8219670930023115E-4
0                         8.000044445933315E-5     0.001413604656797778     0                        -8.58245506233111E-4     -2.832987054580996E-4
8.00000000000001E-5       8.000044445933315E-5     0.001413604656797778     0                        -8.590694675299477E-4    -2.820713927729715E-4
1.600000000000001E-4      8.000044445933315E-5     0.001413604656797778     0                        -8.598229444698429E-4    -2.808679150664697E-4
-7.999999999999999E-5     1.600008889186662E-4     0.001413604656797778     0                        -8.966193910418423E-4    -2.145020456118033E-4
0                         1.600008889186662E-4     0.001413604656797778     0                        -8.946460565069155E-4    -2.150904979373113E-4
8.00000000000001E-5       1.600008889186662E-4     0.001413604656797778     0                        -8.966546187722616E-4    -2.1441444480286813E-4
0                         -1.600008889186661E-4    0.0014793537106023256    0                        -8.055188099867204E-4    -5.164106393502304E-4
-7.999999999999999E-5     -8.000044445933305E-5    0.0014793537106023256    0                        -8.424478389436941E-4    -4.482355691587008E-4
0                         -8.000044445933305E-5    0.0014793537106023256    0                        -8.430868535012758E-4    -4.485408863784556E-4
8.00000000000001E-5       -8.000044445933305E-5    0.0014793537106023256    0                        -8.424425895871418E-4    -4.482184547145294E-4
-1.600000000000001E-4     0                        0.0014793537106023256    0                        -8.790357468037392E-4    -3.802477772037221E-4
-7.999999999999999E-5     0                        0.0014793537106023256    0                        -8.795820372955983E-4    -3.809746896077332E-4
0                         0                        0.0014793537106023256    0                        -8.80177035198835E-4     -3.819506371099008E-4
8.00000000000001E-5       0                        0.0014793537106023256    0                        -8.795578447188848E-4    -3.8099358581082887E-4
1.600000000000001E-4      0                        0.0014793537106023256    0                        -8.790409002147573E-4    -3.8023441968210625E-4
-7.999999999999999E-5     8.000044445933315E-5     0.0014793537106023256    0                        -9.163476799799986E-4    -3.146168541657016E-4
0                         8.000044445933315E-5     0.0014793537106023256    0                        -9.170029250073389E-4    -3.169449267104836E-4
8.00000000000001E-5       8.000044445933315E-5     0.0014793537106023256    0                        -9.164311100273114E-4    -3.1464448834513103E-4
0                         1.600008889186662E-4     0.0014793537106023256    0                        -9.524026908868266E-4    -2.516800231283129E-4
-7.999999999999999E-5     -8.000044445933305E-5    0.0015451027644068735    0                        -8.986627373735309E-4    -4.797344342476774E-4
0                         -8.000044445933305E-5    0.0015451027644068735    0                        -8.993398703257641E-4    -4.7995741309980565E-4
8.00000000000001E-5       -8.000044445933305E-5    0.0015451027644068735    0                        -8.986572596421821E-4    -4.7970580689071985E-4
